fast,mid,atr_rise_bars,trades,win_rate,net_profit,profit_factor,max_dd
11,25,4,545,14.862385321100918,-414.6364190917262,0.7000488348180016,423.9941722567487
11,25,5,301,13.621262458471762,-314.3395315828022,0.6050760517972594,312.96393587339713
11,25,6,155,14.193548387096774,-138.12366971867044,0.6748682346015709,152.20936375993165
11,25,7,68,16.176470588235293,-15.679824453268111,0.9204715032753307,51.59593969177013
11,25,8,28,21.428571428571427,27.454864391339527,1.3209025875070954,32.587220581324345
11,30,2,1243,13.917940466613032,305.25156617314354,1.0996161323995375,288.8177048356674
11,30,3,837,14.456391875746714,257.8624600197775,1.124469764403873,270.9133599485517
11,30,4,500,16.0,166.70114946257803,1.1410404179427556,138.0613141014628
11,30,5,280,17.142857142857142,253.96539543088625,1.3813096101743654,91.17262643978188
11,30,6,156,16.025641025641026,151.33721384774088,1.347859429165398,122.54980371902548
11,30,7,74,16.216216216216218,153.91338760869832,1.8145004329652845,42.81979535105938
11,30,8,41,19.51219512195122,146.78620982512723,2.6316143366103524,33.762854093884926
12,15,2,2549,24.284032954099647,327.0323993567305,1.0564752802520367,565.1331105497666
12,15,3,1476,24.59349593495935,82.12863042808073,1.0243069592957141,422.53124729659567
12,15,4,815,26.012269938650306,-64.87063833732361,0.9634412286828961,426.6732952481673
12,15,5,423,28.13238770685579,102.32108853993395,1.1069187094307409,229.89461470211836
12,15,6,223,32.28699551569507,237.72218692421563,1.466370837192029,144.85429156811847
12,15,7,105,30.476190476190474,84.97202643910532,1.3507212198873229,46.4536154218672
12,15,8,54,33.333333333333336,90.95029433058858,1.7028632241478774,29.06772972806283
12,20,2,1708,17.681498829039814,134.4677553310308,1.0321520723727646,395.19424339215766
12,20,3,1058,18.33648393194707,165.44480565087508,1.0630576964238232,298.3037547023782
12,20,4,621,17.55233494363929,-38.595812276870674,0.9764555714250044,302.8722549563429
12,20,5,342,19.5906432748538,0.9012672116563749,1.0010447915509877,164.09870056315867
12,20,6,172,25.0,99.70897191616706,1.219530914859382,153.12658924563175
12,20,7,87,25.28735632183908,56.186619551992464,1.2304871001449482,68.10843718770548
12,20,8,38,26.31578947368421,-22.437112078343603,0.8012605312457095,51.89681889333576
12,25,2,1500,14.266666666666667,255.75456768221608,1.069402992261485,346.7905842975672
12,25,3,932,14.270386266094421,60.563309878822906,1.0253943083755037,243.29392900945186
12,25,4,540,15.185185185185185,-41.158876585030384,0.9685259637508057,240.18029512239264
12,25,5,302,14.23841059602649,-80.45642712804818,0.8999617231343077,205.21165454491324
12,25,6,161,13.664596273291925,58.47606273549502,1.1273062101262112,141.61704045870306
12,25,7,72,15.277777777777779,113.13128305699502,1.5407062888399432,64.93912636810728
12,25,8,28,14.285714285714286,30.925534757625883,1.375198488296983,29.01448483086324
12,30,2,1209,13.48221670802316,666.4701110677505,1.2297119378289745,216.82560078584902
12,30,3,817,13.586291309669523,530.6196606011287,1.281995453425268,198.3897368236337
12,30,4,493,15.010141987829615,263.3467796584955,1.2373491616388375,166.74298116389423
