fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
9,25,15,5234,37.657623232709206,7119.11999999999,1.29238877893292,710.8899999999958
9,25,20,5230,37.70554493307839,7043.71999999999,1.2897220671775527,694.6999999999962
9,30,10,4383,36.276522929500345,5949.63000000001,1.2618624463258639,804.5599999999959
9,30,15,4555,36.223929747530185,6667.750000000013,1.2862222271826018,804.899999999996
9,30,20,4557,36.14219881500988,6681.64000000001,1.2864223272274915,783.7899999999963
9,30,25,4523,36.34755693124033,6882.500000000012,1.2969057097351429,785.3199999999961
9,35,10,3960,35.42929292929293,5443.4899999999925,1.2490144161931256,1074.1999999999998
9,35,15,4122,35.03153808830665,5588.379999999991,1.2481294980958642,1067.1800000000003
9,35,20,4134,35.002418964683116,5473.659999999992,1.2424067158891217,1079.9099999999999
9,35,25,4123,35.09580402619452,5649.979999999992,1.2511751928721113,1106.3399999999992
9,35,30,4085,35.201958384332926,5547.129999999994,1.2474306311674994,1106.3399999999992
9,40,10,3658,35.183160196828865,3681.109999999995,1.1696938824901522,930.6099999999997
9,40,15,3782,35.03437334743522,4664.679999999992,1.210924991013029,959.1199999999981
9,40,20,3792,35.04746835443038,4664.689999999991,1.2104672096013713,959.119999999999
9,40,25,3797,35.13299973663418,4660.979999999991,1.2101682931745286,959.119999999999
9,40,30,3794,35.10806536636795,4587.869999999993,1.2067574839046362,959.119999999999
9,45,10,3386,35.41051388068517,4761.619999999997,1.2381188608988827,745.9599999999928
9,45,15,3516,35.01137656427759,5131.979999999993,1.2494988854668272,682.8899999999976
9,45,20,3512,34.851936218678816,5010.939999999993,1.2434935991661542,665.6199999999981
9,45,25,3513,34.95587816680899,4528.939999999992,1.219584117976754,665.6199999999981
